"Student_ID","Certif.bin","Section","Gender","birth.year","Country","Diploma","EMLYON.et","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Country_HDI","Country_HDI.fin","age","CSP.fin","Temps.dispo.fin"
64559,0,"MOOC Effectuation #3","un homme",1984,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Employés","par un article ou un blog sur Internet","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","4","3","3","1","3","Moins d'une heure","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",29,"Employés","Moins de deux heures"
32188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38405,0,"MOOC Effectuation #3","un homme",1963,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par mon milieu universitaire (Professeur, etc)","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","1","1","1","1","Entre une et deux heures","Oui, dont certains intégralement","3","Non","TH","TH",50,"Cadres et professions intellectuelles","Moins de deux heures"
64242,0,"MOOC Effectuation #3","un homme",1986,"France","Bac+8 (Doctorat ou équivalent)","Non","Ingénierie et technologies","En recherche d'emploi","autre","J'ai un projet de création d'entreprise (phase de réflexion)","1","1","1","1","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",27,"En recherche d'emploi","Entre deux et quatre heures"
64848,0,"MOOC Effectuation #3","un homme",1967,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Management/Gestion d'entreprise","Artisans, commerÃ§ants, chefs d'entreprise","sur un réseau social","J'ai lancé ma première société il y a plus d'un an","5","1","1","1","1","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","2","Non","TH","TH",46,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
65321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64345,0,"MOOC Effectuation #3","une femme",1985,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","1","2","1","2","4","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",28,"Cadres et professions intellectuelles","Moins de deux heures"
67325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14750,0,"MOOC Effectuation #3","un homme",1987,"Haïti","Bac ou équivalent","Non","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","Etudiants","par un ami ou une connaissance","Je suis en train de créer mon entreprise (phase de démarrage)","2","4","5","1","3","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","B","B",26,"Etudiants","Entre deux et quatre heures"
12383,0,"MOOC Effectuation #3","une femme",1986,"France","Bac+3 (Licence ou équivalent)","Non","Art et design","Artisans, commerÃ§ants, chefs d'entreprise","sur un réseau social","J'ai lancé ma première société il y a plus d'un an","4","5","5","1","3","Moins d'une heure","Non, c'est ma première participation Ã  un MOOC","2","Non","TH","TH",27,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
63387,0,"MOOC Effectuation #3","une femme",1993,"France","Bac+3 (Licence ou équivalent)","Oui","Management/Gestion d'entreprise","Etudiants","par une communication de l'EMLYON","J'ai un projet de création d'entreprise (phase de réflexion)","2","2","2","1","1","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Oui","TH","TH",20,"Etudiants","Entre deux et quatre heures"
66577,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64295,0,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1974,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","1","1","1","1","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",39,"Cadres et professions intellectuelles","Moins de deux heures"
66807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44160,0,"MOOC Effectuation #3","un homme",1973,"Burundi","Bac+3 (Licence ou équivalent)","Non","Mathématiques\, informatique","Employés","autre","Je n'ai aucune expérience en création d'entreprise","2","5","4","1","2","Entre deux et quatre heures","Oui, mais tous suivis partiellement","4","Non","B","B",40,"Employés","Entre deux et quatre heures"
65423,0,"MOOC Effectuation #3","une femme",1967,"Belgique","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Artisans, commerÃ§ants, chefs d'entreprise","autre","Je suis en train de créer mon entreprise (phase de démarrage)",NA,"5","5","1","3","Entre quatre et six heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",46,"Artisans, commerÃ§ants, chefs d'entreprise","Entre quatre et six heures"
46433,0,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1976,"Côte d'Ivoire","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Professions intermédiaires","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion),J'accompagne des créateurs d'entreprises dans le cadre de mon travail","3","3","4","3","4","Entre quatre et six heures","Oui, dont certains intégralement","4","Non","B","B",37,"Autre","Entre quatre et six heures"
64146,0,"MOOC Effectuation #3, Laboratoire Effectuation #3, Laboratoire","une femme",1961,"France","Bac+3 (Licence ou équivalent)","Non","Géographie\, architecture\, urbanisme et aménagement du territoire","Artisans, commerÃ§ants, chefs d'entreprise","par un ami ou une connaissance","Jâ€™ai un projet de création dâ€™entreprise (phase de réflexion)","3","1","1","1","3","Entre une et deux heures","Oui, mais tous suivis partiellement","3","Non","TH","TH",52,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
15615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65023,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66059,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66865,0,"MOOC Effectuation #3","un homme",1984,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Etudiants","autre","Je n'ai aucune expérience en création d'entreprise","1","1","1","1","1","Entre deux et quatre heures","Oui, mais tous suivis partiellement","3","Non","TH","TH",29,"Etudiants","Entre deux et quatre heures"
64635,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64662,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59631,0,"MOOC Effectuation #3","un homme",1984,"France","Bac+5 (Master ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","En recherche d'emploi","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise","3","4","5","1","2","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",29,"En recherche d'emploi","Entre deux et quatre heures"
66962,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4706,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65030,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47432,0,"MOOC Effectuation #3","un homme",1981,"Allemagne","Bac+5 (Master ou équivalent)","Oui","Ingénierie et technologies","En recherche d'emploi","autre","Jâ€™ai un projet de création dâ€™entreprise (phase de réflexion)","1","1","3","1","4","Entre deux et quatre heures","Oui, dont certains intégralement","4","Oui","TH","TH",32,"En recherche d'emploi","Entre deux et quatre heures"
64277,0,"MOOC Effectuation #3","un homme",1986,"France","Bac+5 (Master ou équivalent)","Non","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","1","4","5","1","2","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",27,"Cadres et professions intellectuelles","Moins de deux heures"
13751,0,"MOOC Effectuation #3","une femme",1968,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise","5","5","5","1","1","Moins d'une heure","Oui, dont certains intégralement","3","Non","TH","TH",45,"Cadres et professions intellectuelles","Moins de deux heures"
66169,0,"MOOC Effectuation #3",NA,1980,"France","Bac+5 (Master ou équivalent)","Oui","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de l'EMLYON","Je n'ai aucune expérience en création d'entreprise","4","1","1","1","3","Entre une et deux heures","Oui, dont certains intégralement","3","Oui","TH","TH",33,"Cadres et professions intellectuelles","Moins de deux heures"
64326,0,"MOOC Effectuation #3","un homme",1987,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles",NA,"J'ai un projet de création d'entreprise (phase de réflexion)","3","4","5","1","1","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",26,"Cadres et professions intellectuelles","Moins de deux heures"
65598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65913,0,"MOOC Effectuation #3","un homme",1965,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","1","1","5","5","5","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",48,"Cadres et professions intellectuelles","Moins de deux heures"
65346,0,"MOOC Effectuation #3","un homme",1980,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion dâ€™entreprise","Employés","par un article ou un blog sur Internet","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","1","1","4","4","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",33,"Employés","Moins de deux heures"
65571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66369,0,"MOOC Effectuation #3","un homme",1978,"France","Bac+3 (Licence ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je suis en train de créer mon entreprise (phase de démarrage),J'accompagne des créateurs d'entreprises dans le cadre de mon travail","3","4","4","2","4","Entre quatre et six heures","Oui, dont certains intégralement","5","Non","TH","TH",35,"Cadres et professions intellectuelles","Entre quatre et six heures"
65633,0,"MOOC Effectuation #3","un homme",1993,"France","Bac+2 (prépas)","Non","Ingénierie et technologies","Etudiants","autre","J'ai un projet de création d'entreprise (phase de réflexion)","1","2","2","2","3","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",20,"Etudiants","Moins de deux heures"
28485,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66829,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65575,0,"MOOC Effectuation #3","un homme",1989,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","1","4","3","1","1","Entre une et deux heures","Oui, mais tous suivis partiellement","4","Non","TH","TH",24,"Cadres et professions intellectuelles","Moins de deux heures"
64966,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64816,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66970,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64224,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65225,0,"MOOC Effectuation #3","une femme",1964,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Langues et lettres","Cadres et professions intellectuelles","sur un réseau social","J'ai lancé ma première société il y a plus d'un an,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","3","1","1","5","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","TH","TH",49,"Cadres et professions intellectuelles","Entre deux et quatre heures"
41024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65542,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41637,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67928,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66727,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2457,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46768,0,"MOOC Effectuation #3","un homme",1973,"Belgique","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","En recherche d'emploi","par un article ou un blog sur Internet","J'ai déjÃ  créé plusieurs entreprises","1","1","5","1","3","Entre deux et quatre heures","Oui, mais tous suivis partiellement","3","Non","TH","TH",40,"En recherche d'emploi","Entre deux et quatre heures"
64722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31647,0,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","une femme",1979,"France","Bac+5 (Master ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise","1","1","1","2","2","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",34,"Cadres et professions intellectuelles","Moins de deux heures"
64344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48293,0,"MOOC Effectuation #3","un homme",1958,"Belgique","Bac+5 (Master ou équivalent)","Non","Mathématiques\, informatique","En recherche d'emploi","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise","3","4","4","1","3","Entre quatre et six heures","Oui, dont certains intégralement","4","Non","TH","TH",55,"En recherche d'emploi","Entre quatre et six heures"
66138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66959,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43841,0,"MOOC Effectuation #3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65916,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33878,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29974,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30494,0,"MOOC Effectuation #3","un homme",1975,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise","1","1","1","1","1","Entre deux et quatre heures","Oui, dont certains intégralement","3","Non","TH","TH",38,"Cadres et professions intellectuelles","Entre deux et quatre heures"
32954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64475,0,"MOOC Effectuation #3","un homme",1984,"France","Bac+3 (Licence ou équivalent)","Non","Management/Gestion dâ€™entreprise","Artisans, commerÃ§ants, chefs d'entreprise","par une communication de l'EMLYON","Je suis en train de créer mon entreprise (phase de démarrage)","4","4","2","1","2","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",29,"Artisans, commerÃ§ants, chefs d'entreprise","Entre deux et quatre heures"
38137,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36635,0,"MOOC Effectuation #3","une femme",1972,"France","Bac+5 (Master ou équivalent)","Non","Droit","Cadres et professions intellectuelles","par une communication de l'EMLYON","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","1","1","1","2","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",41,"Cadres et professions intellectuelles","Moins de deux heures"
68337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65888,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64995,0,"MOOC Effectuation #3","un homme",1979,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","2","2","1","1","4","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",34,"Cadres et professions intellectuelles","Moins de deux heures"
64748,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66550,0,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1994,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Management/Gestion d'entreprise","Etudiants","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise","2","3","1","1","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",19,"Etudiants","Entre deux et quatre heures"
