"Student_ID","Current.Score","Section","Gender","birth.year","Country","Diploma","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Mot","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Instit.brand","motiv.princ","diffic","encad.disp","How.contact","entour","entour.inter","Satisf","Proba.reco","Eval.diffic","Estimated.hours","Part.labo","Plat.satisf","Peer.eval.relev","Country_HDI","Country_HDI.fin","CSP.fin","Temps.dispo.fin","EMLyon.et"
29885,100,"Effectuation #2","un homme","1975","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","5","5","5","1","3","TrËs intÈressÈs en pleine crÈation d'une SARL","Entre une et deux heures","Oui, dont certains intÈgralement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
32453,NA,"Effectuation #2","un homme","1990","France","Bac+2 (prÈpas)","Management/Gestion d  entreprise","Etudiants","par une communication de l'EMLYON","Je n'ai aucune expÈrience en crÈation d'entreprise","4","3","1","3","4",NA,"Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","5","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures","1"
17501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27928,NA,"Effectuation #2","une femme","1978","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par mon milieu universitaire (Professeur, etc)","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","2","2","2","1","4","Apprendre un maximum de choses sur la thematique de l'effectuation et Èchanger","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Oui","2. Oui, c'est un paramËtre trËs important","La volontÈ d'acquÈrir de nouvelles compÈtences","Aucune difficultÈ rencontrÈe","Disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face)","Oui, des collËgues de travail","S'encourager mutuellement ‡† poursuivre le MOOC","5","5","Moyen","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","3","TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
33084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19907,NA,"Effectuation #2","une femme","1958","France","Bac+3 (Licence ou Èquivalent)","Autre","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise,J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","1","5","2","5","Comprendre et connaÓtre le monde entrepreneurial et plus spÈcifiquement les startupss","Plus de six heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Plus de six heures","0"
32476,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27717,100,"Effectuation #2","une femme","1978","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","En recherche d'emploi","sur un rÈseau social","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","1","1","2","1","3","Le thËme qui me semble intÈressant √† conceptualiser pour mieux l'intÈgrer dans la vie de l'entreprise","Entre une et deux heures","Oui, mais tous suivis partiellement","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Moins de deux heures","0"
30697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29180,NA,"Effectuation #2","une femme","1965","Canada francophone (QuÈbec)","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","autre","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","2","2","1","4","DÈvelopper compÈtences","Entre une et deux heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
28373,NA,"Effectuation #2","une femme","1966","France","Bac+5 (Master ou Èquivalent)","Autre","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","3","3","1","1","4","DÈcouverte de la crÈation d'entreprise par d'autres et Èchange","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
28931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26635,NA,"Effectuation #2","un homme","1969","France","Bac+5 (Master ou Èquivalent)","MathÈmatiques\, informatique","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","4","2","2","1","2","TrËs intÈressÈ par le sujet couvert par le MOOC","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
26596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26982,NA,"Effectuation #2","une femme","91","France","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","2","3","3","1","4","Je voulais faire un module complÈmentaire sur l'entreprenariat","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Entre deux et quatre heures","0"
28592,NA,"Effectuation #2","une femme","1965","Belgique","Bac ou Èquivalent","Management/Gestion d  entreprise","Artisans, commerÁants, chefs d'entreprise","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","4","4","2","1","2","complÈment de formation","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerÁants, chefs d'entreprise","Entre deux et quatre heures","0"
29319,NA,"Effectuation #2","un homme","1963","France","Bac+5 (Master ou Èquivalent)","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","En recherche d'emploi","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","1","1","1","3","sortir de certaines orniËres, devenir plus autonome dans mes recherches de travail","Entre quatre et six heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Entre quatre et six heures","0"
32048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27634,100,"Effectuation #2","une femme","1976","France","Bac+5 (Master ou Èquivalent)","Autre","Cadres et professions intellectuelles","par une communication de l'EMLYON","J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","2","2","1","1","4","J'avais entendu parler du sujet et je voulais participer √† une confÈrence de l'EMLYON mais je n'Ètais pas disponible","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
28766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27105,100,"Effectuation #2","un homme","1980","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par un ami ou une connaissance","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","5","1","1","5","3","CuriositÈ, apprentissage","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC",NA,"Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
32223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29051,73,"Effectuation #2","une femme","1986","France","Bac+5 (Master ou Èquivalent)","Communication et sciences de l'information (Journalisme\, etc)","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","3","3","2","1","3","Je travaille dans l'entrepreneuriat et je souhaite maintenir mon niveau de connaissance dans le domaine en restant ouverte aux nouvelles voies d'apprentissage. ","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","3. Oui, cela a aidÈ","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","DifficultÈ ‡† trouver du temps","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","3","3","Facile","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","TrËs satisfaisante","2","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
11255,NA,"Effectuation #2","un homme","1991","France","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","par une communication de l'EMLYON","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an,J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","1","5","4","1","5",NA,"Entre deux et quatre heures","Oui, mais tous suivis partiellement","4","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Entre deux et quatre heures","1"
29570,100,"Effectuation #2","un homme","1972","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an,J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","4","2","1","1","2","approche spÈcifique du sujet","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
28761,NA,"Effectuation #2","un homme","1965","France","Bac+2 (Deug, IUT, BTS ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise,J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","1","3","4","5","projet de creation d'entreprise","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","2. Oui, c'est un paramËtre trËs important","La volontÈ d'acquÈrir de nouvelles compÈtences","Aucune difficultÈ rencontrÈe","TrËs disponibles","discussion et lectures du groupe Facebook,Èchanges sur les fils de discussion de la plateforme","Oui, des amis","S'encourager mutuellement ‡† poursuivre le MOOC","5","5","Moyen","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","3","TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
27682,NA,"Effectuation #2","un homme","1975","France","Bac+8 (Doctorat ou Èquivalent)","Sciences mÈdicales","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","3","4","5","2","2",NA,"Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
27260,NA,"Effectuation #2","un homme","1985","France","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","Artisans, commerÁants, chefs d'entreprise","par un ami ou une connaissance","Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","3","5","5","1","5","DÈcouvrir de nouvelles mÈthodes de pensÈe. M'aider dans les actions a rÈaliser pour optimiser la rÈussite de mon projet. Comprendre comment agissent les entrepreneurs.","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","3. Oui, cela a aidÈ","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","DifficultÈ ‡† trouver du temps","TrËs disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face)","Oui, des membres de ma famille","S'encourager mutuellement ‡† poursuivre le MOOC","4","5","Moyen","De 1 ‡† 2 heures","Oui\, j'ai soumis un projet en tant que Porteur de Projet","TrËs satisfaisante","5","TH","TH","Artisans, commerÁants, chefs d'entreprise","Entre deux et quatre heures","0"
28133,NA,"Effectuation #2","une femme","1981","France","PrÈ-bac","Autre","Ouvriers","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise","3","3","3","5","1","apprendre!","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Autre","Entre deux et quatre heures","0"
30450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29206,100,"Effectuation #2","une femme","1981","France","Bac+8 (Doctorat ou Èquivalent)","IngÈnierie et technologies","Etudiants","sur un rÈseau social","Je n'ai aucune expÈrience en crÈation d'entreprise","5","4","5","1","5","J'Ètais curieuse de cette approche de l'entreprenariat.","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures","0"
32586,100,"Effectuation #2","un homme","1991","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","sur un rÈseau social","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","1","1","1","4",NA,"Entre une et deux heures","Oui, mais tous suivis partiellement","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures","0"
29941,NA,"Effectuation #2","un homme","1976","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par mon milieu professionnel (collËgue)","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","5","1","1","1","2","Le sujet m'intÈresse","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","3","Non","2. Oui, c'est un paramËtre trËs important","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","Aucune difficultÈ rencontrÈe","TrËs disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","5","5","Moyen","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","4","TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
26637,74,"Effectuation #2","un homme","1995","France","Bac ou Èquivalent","Management/Gestion d  entreprise","Etudiants","par une communication de l'EMLYON","Je n'ai aucune expÈrience en crÈation d'entreprise","3","3","4","1","5","PassionnÈ d'entrepreneuriat, je souhaite acquÈrir des connaissances plus prÈcises afin de me lancer dans la crÈation d'entreprise.","Entre quatre et six heures","Oui, dont certains intÈgralement","5","Non","3. Oui, cela a aidÈ","La qualitÈ du MOOC en gÈnÈral (supports de cours, Èchanges,...)","Aucune difficultÈ rencontrÈe","TrËs disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face),discussion et lectures du groupe Facebook,Èchanges sur les fils de discussion de la plateforme","Oui, des amis","Fait les questionnaires/quizz ensemble,S'encourager mutuellement ‡† poursuivre le MOOC","4","5","Moyen","De 30 minutes ‡† 1 heure","Oui\, je suis devenu Coach sur au moins un projet et j'ai laissÈ des commentaires","TrËs satisfaisante","5","TH","TH","Etudiants","Entre quatre et six heures","0"
27809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29654,NA,"Effectuation #2","un homme","1989","France","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","1","1","1","2","3","attrait pour la discipline entrepreneuriale","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Oui","3. Oui, cela a aidÈ","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈs ‡† ‡† utiliser la plateforme","Disponibles","discussion et lectures du groupe Facebook,Èchanges sur la messagerie privÈe de la plateforme","Oui, des amis","Des personnes de mon entourage ont suivi le MOOC\, mais nous n'avons pas interagi","4","4","Moyen","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","2","TH","TH","Etudiants","Moins de deux heures","1"
30193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32124,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28427,NA,"Effectuation #2","une femme","1954","France","Bac+2 (Deug, IUT, BTS ou Èquivalent)","Autre","En recherche d'emploi","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","1","1","1","1","Voulant √™tre entrepreneur l'effectuation m'interesse","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Entre deux et quatre heures","0"
28549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29771,NA,"Effectuation #2","un homme","1988","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par un ami ou une connaissance","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","2","3","3","1","3","j'aime bien approfondir les connaissances que j'ai sur le domaine, faire un aller retour entre l'opÈrationnel et la reflexion intellectuelle","Entre deux et quatre heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
